STATIONS_ID	DAY	TEMPERATURE_AVERAGE
96	20230126	-1.1
96	20230127	1.4
96	20230128	0.2
96	20230129	1.0
96	20230130	4.2
96	20230131	3.7
96	20230201	3.7
96	20230202	3.3
96	20230203	5.0
96	20230204	0.5
96	20230205	-2.8
96	20230206	-1.1
96	20230207	-4.1
96	20230208	-3.0
96	20230209	-1.8
96	20230210	2.5
96	20230211	5.8
96	20230212	6.8
96	20230213	6.0
96	20230214	4.0
96	20230215	-0.2
96	20230216	3.7
96	20230217	8.3
96	20230218	5.6
96	20230219	3.2
96	20230220	6.3
96	20230221	7.8
96	20230222	5.6
96	20230223	5.1
96	20230224	2.7
96	20230225	1.0
96	20230226	0.3
96	20230227	-1.2
96	20230228	-0.8
96	20230301	0.3
96	20230302	-0.9
96	20230303	1.0
96	20230304	4.1
96	20230305	1.6
96	20230306	0.0
96	20230307	1.1
96	20230308	0.8
96	20230309	0.2
96	20230310	0.6
96	20230311	0.8
96	20230312	2.1
96	20230313	9.7
96	20230314	7.5
96	20230315	1.9
96	20230316	3.7
96	20230317	8.1
96	20230318	10.6
96	20230319	9.7
96	20230320	8.3
96	20230321	8.5
96	20230322	10.8
96	20230323	10.2
96	20230324	11.1
96	20230325	8.8
96	20230326	7.1
96	20230327	2.6
96	20230328	2.8
96	20230329	5.7
96	20230330	10.5
96	20230331	9.9
96	20230401	5.7
96	20230402	3.8
96	20230403	1.4
96	20230404	1.6
96	20230405	2.9
96	20230406	4.8
96	20230407	3.3
96	20230408	6.3
96	20230409	6.7
96	20230410	9.4
96	20230411	7.8
96	20230412	7.4
96	20230413	8.4
96	20230414	6.9
96	20230415	9.3
96	20230416	8.7
96	20230417	7.3
96	20230418	8.2
96	20230419	7.0
96	20230420	9.3
96	20230421	13.8
96	20230422	15.1
96	20230423	12.7
96	20230424	11.6
96	20230425	7.6
96	20230426	5.9
96	20230427	6.9
96	20230428	9.2
96	20230429	11.0
96	20230430	8.3
96	20230501	11.4
96	20230502	9.9
96	20230503	9.1
96	20230504	11.3
96	20230505	13.4
96	20230506	7.8
96	20230507	11.3
96	20230508	11.6
96	20230509	13.7
96	20230510	15.3
96	20230511	16.5
96	20230512	17.2
96	20230513	16.1
96	20230514	15.8
96	20230515	15.6
96	20230516	11.8
96	20230517	9.9
96	20230518	10.4
96	20230519	13.1
96	20230520	13.3
96	20230521	19.9
96	20230522	20.2
96	20230523	14.5
96	20230524	12.3
96	20230525	12.9
96	20230526	12.7
96	20230527	13.7
96	20230528	16.6
96	20230529	15.0
96	20230530	14.9
96	20230531	17.1
96	20230601	15.2
96	20230602	13.0
96	20230603	13.1
96	20230604	15.9
96	20230605	18.7
96	20230606	19.7
96	20230607	21.7
96	20230608	21.7
96	20230609	20.6
96	20230610	20.2
96	20230611	20.6
96	20230612	20.3
96	20230613	18.4
96	20230614	18.3
96	20230615	18.7
96	20230616	15.5
96	20230617	16.6
96	20230618	19.0
96	20230619	20.5
96	20230620	21.1
96	20230621	22.8
96	20230622	22.0
96	20230623	16.8
96	20230624	18.9
96	20230625	21.4
96	20230626	21.2
96	20230627	16.3
96	20230628	17.8
96	20230629	19.0
96	20230630	17.1
96	20230701	17.5
96	20230702	17.7
96	20230703	17.1
96	20230704	16.6
96	20230705	17.4
96	20230706	17.0
96	20230707	19.5
96	20230708	22.5
96	20230709	23.6
96	20230710	22.3
96	20230711	22.2
96	20230712	22.2
96	20230713	17.9
96	20230714	19.2
96	20230715	24.8
96	20230716	22.1
96	20230717	19.6
96	20230718	18.4
96	20230719	17.6
96	20230720	16.9
96	20230721	14.8
96	20230722	16.9
96	20230723	18.9
96	20230724	18.9
96	20230725	17.1
96	20230726	15.1
96	20230727	15.2
96	20230728	18.5
96	20230729	19.1
96	20230730	18.2
96	20230731	16.4
96	20230801	17.2
96	20230802	17.8
96	20230803	18.3
96	20230804	18.4
96	20230805	17.0
96	20230806	15.7
96	20230807	15.7
96	20230808	14.0
96	20230809	14.7
96	20230810	15.2
96	20230811	17.4
96	20230812	20.4
96	20230813	20.4
96	20230814	22.7
96	20230815	23.7
96	20230816	22.3
96	20230817	19.7
96	20230818	23.3
96	20230819	24.6
96	20230820	23.3
96	20230821	20.5
96	20230822	19.3
96	20230823	18.7
96	20230824	21.3
96	20230825	21.9
96	20230826	18.5
96	20230827	15.6
96	20230828	15.5
96	20230829	15.3
96	20230830	15.3
96	20230831	14.0
96	20230901	14.1
96	20230902	15.0
96	20230903	16.1
96	20230904	17.5
96	20230905	19.6
96	20230906	20.8
96	20230907	21.7
96	20230908	20.8
96	20230909	20.3
96	20230910	21.2
96	20230911	21.3
96	20230912	20.2
96	20230913	17.3
96	20230914	13.9
96	20230915	15.6
96	20230916	17.4
96	20230917	19.1
96	20230918	20.2
96	20230919	17.2
96	20230920	18.3
96	20230921	19.8
96	20230922	16.2
96	20230923	13.6
96	20230924	13.0
96	20230925	13.4
96	20230926	15.7
96	20230927	17.4
96	20230928	17.5
96	20230929	17.4
96	20230930	14.2
96	20231001	14.6
96	20231002	17.7
96	20231003	16.3
96	20231004	14.1
96	20231005	12.7
96	20231006	14.2
96	20231007	14.2
96	20231008	11.1
96	20231009	9.9
96	20231010	13.4
96	20231011	17.3
96	20231012	13.3
96	20231013	16.8
96	20231014	12.3
96	20231015	8.0
96	20231016	6.4
96	20231017	5.8
96	20231018	5.3
96	20231019	6.6
96	20231020	5.2
96	20231021	9.5
96	20231022	10.7
96	20231023	9.3
96	20231024	10.7
96	20231025	10.0
96	20231026	9.3
96	20231027	8.4
96	20231028	8.8
96	20231029	11.3
96	20231030	12.1
96	20231031	9.8
96	20231101	9.1
96	20231102	10.6
96	20231103	9.2
96	20231104	8.3
96	20231105	9.5
96	20231106	10.1
96	20231107	9.0
96	20231108	7.6
96	20231109	7.9
96	20231110	7.5
96	20231111	5.6
96	20231112	6.1
96	20231113	6.2
96	20231114	10.2
96	20231115	7.1
96	20231116	5.9
96	20231117	4.5
96	20231118	4.0
96	20231119	7.6
96	20231120	9.2
96	20231121	3.8
96	20231122	-0.4
96	20231123	7.4
96	20231124	3.4
96	20231125	0.3
96	20231126	-1.3
96	20231127	-0.8
96	20231128	-1.0
96	20231129	-1.2
96	20231130	-5.8
96	20231201	-6.9
96	20231202	-4.5
96	20231203	-3.2
96	20231204	-3.9
96	20231205	-2.4
96	20231206	-0.5
96	20231207	0.4
96	20231208	0.5
96	20231209	2.3
96	20231210	5.1
96	20231211	7.2
96	20231212	5.0
96	20231213	4.2
96	20231214	2.4
96	20231215	3.0
96	20231216	6.9
96	20231217	8.1
96	20231218	6.8
96	20231219	6.3
96	20231220	5.0
96	20231221	6.8
96	20231222	3.5
96	20231223	1.7
96	20231224	6.5
96	20231225	8.7
96	20231226	7.6
96	20231227	3.2
96	20231228	7.9
96	20231229	8.1
96	20231230	5.6
96	20231231	5.0
73	19590302	1.0
73	19590303	6.1
73	19590304	7.2
73	19590305	6.6
73	19590306	8.8
73	19590307	8.4
73	19590308	6.8
73	19590309	5.9
73	19590310	4.6
73	19590311	4.0
73	19590312	3.2
73	19590313	2.7
73	19590314	2.6
73	19590315	2.4
73	19590316	2.4
73	19590317	2.8
73	19590318	4.3
73	19590319	6.2
73	19590320	6.7
73	19590321	7.8
73	19590322	8.5
73	19590323	8.4
73	19590324	9.0
73	19590325	10.4
73	19590326	7.8
73	19590327	8.2
73	19590328	6.1
73	19590329	5.8
73	19590330	6.4
73	19590331	6.8
73	19590401	6.4
73	19590402	7.4
73	19590403	8.6
73	19590404	8.6
73	19590405	14.4
73	19590406	11.7
73	19590407	6.3
73	19590408	8.4
73	19590409	7.8
73	19590410	7.4
73	19590411	7.3
73	19590412	9.6
73	19590413	12.6
73	19590414	15.1
73	19590415	14.4
73	19590416	15.0
73	19590417	12.0
73	19590418	10.6
73	19590419	8.1
73	19590420	2.9
73	19590421	2.2
73	19590422	4.2
73	19590423	6.4
73	19590424	8.4
73	19590425	7.6
73	19590426	12.6
73	19590427	8.8
73	19590428	12.8
73	19590429	14.5
73	19590430	14.5
73	19590501	8.6
73	19590502	7.2
73	19590503	6.4
73	19590504	8.6
73	19590505	11.6
73	19590506	13.4
73	19590507	13.8
73	19590508	14.1
73	19590509	16.4
73	19590510	18.2
73	19590511	18.2
73	19590512	14.8
73	19590513	12.5
73	19590514	9.1
73	19590515	10.8
73	19590516	12.4
73	19590517	14.1
73	19590518	14.5
73	19590519	16.0
73	19590520	15.8
73	19590521	17.6
73	19590522	15.9
73	19590523	13.9
73	19590524	12.0
73	19590525	11.9
73	19590526	13.5
73	19590527	9.6
73	19590528	11.1
73	19590529	13.2
73	19590530	9.2
73	19590531	10.5
73	19590601	14.2
73	19590602	12.6
73	19590603	14.4
73	19590604	15.8
73	19590605	15.7
73	19590606	17.3
73	19590607	18.8
73	19590608	18.4
73	19590609	13.8
73	19590610	11.0
73	19590611	10.6
73	19590612	10.2
73	19590613	14.4
73	19590614	14.6
73	19590615	16.0
73	19590616	11.8
73	19590617	13.8
73	19590618	18.0
73	19590619	17.5
73	19590620	18.9
73	19590621	21.2
73	19590622	17.9
73	19590623	18.0
73	19590624	17.1
73	19590625	16.0
73	19590626	19.8
73	19590627	18.0
73	19590628	17.2
73	19590629	13.8
73	19590630	13.2
73	19590701	13.6
73	19590702	15.6
73	19590703	18.6
73	19590704	16.4
73	19590705	18.0
73	19590706	20.3
73	19590707	19.0
73	19590708	20.6
73	19590709	21.8
73	19590710	22.0
73	19590711	23.0
73	19590712	24.2
73	19590713	20.4
73	19590714	20.5
73	19590715	16.4
73	19590716	14.3
73	19590717	16.2
73	19590718	16.4
73	19590719	18.4
73	19590720	21.2
73	19590721	19.1
73	19590722	17.6
73	19590723	18.8
73	19590724	20.2
73	19590725	17.7
73	19590726	18.2
73	19590727	19.8
73	19590728	20.9
73	19590729	17.8
73	19590730	15.0
73	19590731	13.0
73	19590801	14.0
73	19590802	15.2
73	19590803	13.8
73	19590804	16.0
73	19590805	16.1
73	19590806	16.4
73	19590807	16.2
73	19590808	18.2
73	19590809	20.0
73	19590810	21.0
73	19590811	17.5
73	19590812	17.6
73	19590813	16.8
73	19590814	19.0
73	19590815	18.2
73	19590816	13.9
73	19590817	13.1
73	19590818	16.0
73	19590819	15.9
73	19590820	17.6
73	19590821	18.5
73	19590822	18.4
73	19590823	19.2
73	19590824	19.2
73	19590825	19.2
73	19590826	19.4
73	19590827	16.1
73	19590828	15.2
73	19590829	13.2
73	19590830	9.8
73	19590831	10.7
73	19590901	11.6
73	19590902	12.2
73	19590903	11.9
73	19590904	12.7
73	19590905	15.2
73	19590906	13.8
73	19590907	12.0
73	19590908	12.2
73	19590909	11.6
73	19590910	12.6
73	19590911	12.2
73	19590912	12.3
73	19590913	15.7
73	19590914	13.8
73	19590915	10.8
73	19590916	14.6
73	19590917	12.3
73	19590918	7.1
73	19590919	7.9
73	19590920	8.9
73	19590921	10.6
73	19590922	15.7
73	19590923	15.0
73	19590924	12.2
73	19590925	11.6
73	19590926	13.4
73	19590927	13.6
73	19590928	9.2
73	19590929	8.0
73	19590930	7.5
73	19591001	6.2
73	19591002	6.6
73	19591003	7.8
73	19591004	10.2
73	19591005	7.1
73	19591006	5.2
73	19591007	3.2
73	19591008	5.0
73	19591009	8.4
73	19591010	8.1
73	19591011	7.0
73	19591012	5.4
73	19591013	4.8
73	19591014	3.2
73	19591015	3.3
73	19591016	2.6
73	19591017	3.2
73	19591018	5.9
73	19591019	10.0
73	19591020	11.2
73	19591021	7.0
73	19591022	9.7
73	19591023	8.6
73	19591024	5.4
73	19591025	8.2
73	19591026	6.6
73	19591027	9.9
73	19591028	7.2
73	19591029	3.6
73	19591030	2.0
73	19591031	3.8
73	19591101	5.4
73	19591102	5.4
73	19591103	2.0
73	19591104	1.4
73	19591105	2.9
73	19591106	4.0
73	19591107	3.6
73	19591108	2.6
73	19591109	3.9
73	19591110	2.6
73	19591111	2.6
73	19591112	4.0
73	19591113	4.1
73	19591114	6.2
73	19591115	5.5
73	19591116	5.0
73	19591117	3.9
73	19591118	3.0
73	19591119	4.9
73	19591120	5.9
73	19591121	4.2
73	19591122	1.3
73	19591123	-0.3
73	19591124	-2.2
73	19591125	-2.3
73	19591126	-2.0
73	19591127	-1.2
73	19591128	0.6
73	19591129	1.6
73	19591130	6.6
73	19591201	8.0
73	19591202	2.9
73	19591203	1.8
73	19591204	1.2
73	19591205	1.4
73	19591206	0.7
73	19591207	1.0
73	19591208	1.3
73	19591209	1.4
73	19591210	1.0
73	19591211	1.8
73	19591212	-1.8
73	19591213	0.4
73	19591214	-1.8
73	19591215	-2.0
73	19591216	-3.6
73	19591217	-5.4
73	19591218	0.2
73	19591219	2.0
73	19591220	1.4
73	19591221	1.4
73	19591222	1.4
73	19591223	1.5
73	19591224	0.6
73	19591225	1.7
73	19591226	6.4
73	19591227	5.9
73	19591228	4.2
73	19591229	4.2
73	19591230	6.8
73	19591231	4.0
73	19600101	3.4
73	19600102	4.6
73	19600103	5.6
73	19600104	4.8
73	19600105	2.2
73	19600106	2.4
73	19600107	1.5
73	19600108	1.9
73	19600109	-6.8
73	19600110	-9.9
73	19600111	-10.4
73	19600112	-8.0
73	19600113	-8.7
73	19600114	-14.3
73	19600115	-15.2
73	19600116	-10.9
73	19600117	-11.0
73	19600118	-4.2
73	19600119	-4.6
73	19600120	0.9
73	19600121	-0.4
73	19600122	0.0
73	19600123	0.2
73	19600124	-2.2
73	19600125	-1.8
73	19600126	-1.8
73	19600127	-0.8
73	19600128	1.4
73	19600129	2.6
73	19600130	3.8
73	19600131	-0.8
73	19600201	-5.4
73	19600202	-5.9
73	19600203	-4.3
73	19600204	-5.2
73	19600205	-6.1
73	19600206	-7.0
73	19600207	-14.2
73	19600208	-8.8
73	19600209	-6.2
73	19600210	-9.8
73	19600211	-7.0
73	19600212	-0.2
73	19600213	1.2
73	19600214	1.6
73	19600215	1.9
73	19600216	-2.2
73	19600217	-1.4
73	19600218	-1.4
73	19600219	0.6
73	19600220	-1.4
73	19600221	-2.2
73	19600222	0.2
73	19600223	0.7
73	19600224	0.9
73	19600225	2.2
73	19600226	3.2
73	19600227	2.6
73	19600228	3.6
73	19600229	7.6
73	19600301	6.6
73	19600302	7.0
73	19600303	5.6
73	19600304	5.8
73	19600305	3.0
73	19600306	0.0
73	19600307	-0.8
73	19600308	-0.1
73	19600309	2.9
73	19600310	6.8
73	19600311	5.4
73	19600312	2.7
73	19600313	2.6
73	19600314	5.0
73	19600315	7.0
73	19600316	7.5
73	19600317	1.2
73	19600318	-0.6
73	19600319	-0.6
73	19600320	1.4
73	19600321	3.7
73	19600322	3.3
73	19600323	3.8
73	19600324	5.8
73	19600325	7.3
73	19600326	7.6
73	19600327	10.2
73	19600328	8.0
73	19600329	7.2
73	19600330	7.1
73	19600331	9.4
73	19600401	7.8
73	19600402	6.4
73	19600403	9.0
73	19600404	8.1
73	19600405	8.4
73	19600406	6.6
73	19600407	10.5
73	19600408	13.6
73	19600409	11.2
73	19600410	9.3
73	19600411	9.8
73	19600412	8.2
73	19600413	7.6
73	19600414	8.4
73	19600415	6.8
73	19600416	5.1
73	19600417	7.7
73	19600418	12.0
73	19600419	11.6
73	19600420	10.7
73	19600421	10.2
73	19600422	10.8
73	19600423	9.1
73	19600424	5.6
73	19600425	3.6
73	19600426	0.9
73	19600427	3.1
73	19600428	3.1
73	19600429	4.0
73	19600430	4.5
73	19600501	5.1
73	19600502	3.7
73	19600503	5.1
73	19600504	10.0
73	19600505	10.2
73	19600506	11.0
73	19600507	11.2
73	19600508	9.4
73	19600509	11.0
73	19600510	10.1
73	19600511	13.0
73	19600512	16.0
73	19600513	16.9
73	19600514	17.2
73	19600515	17.4
73	19600516	17.7
73	19600517	19.0
73	19600518	21.1
73	19600519	14.0
73	19600520	13.0
73	19600521	13.7
73	19600522	12.8
73	19600523	12.9
73	19600524	14.2
73	19600525	10.8
73	19600526	10.8
73	19600527	10.8
73	19600528	13.3
73	19600529	15.6
73	19600530	14.7
73	19600531	15.6
73	19600601	16.4
73	19600602	16.3
73	19600603	18.2
73	19600604	17.4
73	19600605	17.8
73	19600606	19.4
73	19600607	17.7
73	19600608	19.6
73	19600609	18.8
73	19600610	14.0
73	19600611	13.0
73	19600612	16.2
73	19600613	19.2
73	19600614	13.6
73	19600615	12.0
73	19600616	13.3
73	19600617	16.8
73	19600618	18.4
73	19600619	19.4
73	19600620	13.4
73	19600621	12.6
73	19600622	13.6
73	19600623	18.2
73	19600624	18.8
73	19600625	18.2
73	19600626	19.5
73	19600627	16.8
73	19600628	15.0
73	19600629	11.8
73	19600630	11.3
73	19600701	10.0
73	19600702	12.4
73	19600703	11.9
73	19600704	14.1
73	19600705	14.4
73	19600706	17.4
73	19600707	15.5
73	19600708	15.4
73	19600709	13.8
73	19600710	16.4
73	19600711	17.6
73	19600712	14.6
73	19600713	14.7
73	19600714	17.6
73	19600715	18.2
73	19600716	16.8
73	19600717	17.4
73	19600718	18.0
73	19600719	19.7
73	19600720	15.5
73	19600721	14.1
73	19600722	13.7
73	19600723	11.2
73	19600724	11.0
73	19600725	15.0
73	19600726	16.6
73	19600727	13.7
73	19600728	14.0
73	19600729	16.0
73	19600730	20.2
73	19600731	19.8
73	19600801	15.2
73	19600802	13.7
73	19600803	12.8
73	19600804	15.6
73	19600805	16.0
73	19600806	16.0
73	19600807	15.7
73	19600808	14.5
73	19600809	15.3
73	19600810	16.2
73	19600811	17.8
73	19600812	16.0
73	19600813	11.2
73	19600814	12.4
73	19600815	14.4
73	19600816	14.3
73	19600817	16.7
73	19600818	18.2
73	19600819	14.6
73	19600820	14.8
73	19600821	14.8
73	19600822	16.6
73	19600823	19.4
73	19600824	20.1
73	19600825	21.2
73	19600826	21.8
73	19600827	23.1
73	19600828	20.8
73	19600829	15.9
73	19600830	15.7
73	19600831	13.0
73	19600901	13.8
73	19600902	13.8
73	19600903	15.7
73	19600904	15.5
73	19600905	13.1
73	19600906	10.6
73	19600907	12.2
73	19600908	10.7
73	19600909	8.8
73	19600910	9.4
73	19600911	11.4
73	19600912	12.7
73	19600913	11.9
73	19600914	12.1
73	19600915	13.4
73	19600916	18.0
73	19600917	15.3
73	19600918	16.4
73	19600919	18.1
73	19600920	13.0
73	19600921	9.1
73	19600922	10.8
73	19600923	11.9
73	19600924	11.4
73	19600925	10.6
73	19600926	9.6
73	19600927	5.6
73	19600928	4.7
73	19600929	6.2
73	19600930	10.4
73	19601001	9.0
73	19601002	10.0
73	19601003	10.2
73	19601004	12.2
73	19601005	14.2
73	19601006	11.4
73	19601007	10.7
73	19601008	9.0
73	19601009	10.0
73	19601010	9.5
73	19601011	8.1
73	19601012	5.7
73	19601013	5.8
73	19601014	3.1
73	19601015	7.3
73	19601016	4.4
73	19601017	4.7
73	19601018	6.4
73	19601019	7.8
73	19601020	6.0
73	19601021	7.6
73	19601022	6.9
73	19601023	10.0
73	19601024	8.6
73	19601025	9.0
73	19601026	9.9
73	19601027	9.1
73	19601028	10.7
73	19601029	13.8
73	19601030	10.4
73	19601031	8.1
73	19601101	8.3
73	19601102	8.0
73	19601103	5.4
73	19601104	7.9
73	19601105	6.9
73	19601106	6.7
73	19601107	4.0
73	19601108	3.3
73	19601109	1.0
73	19601110	1.2
73	19601111	5.3
73	19601112	5.1
73	19601113	5.9
73	19601114	2.8
73	19601115	5.4
73	19601116	3.8
73	19601117	4.1
73	19601118	5.2
73	19601119	3.1
73	19601120	5.6
73	19601121	4.5
73	19601122	4.5
73	19601123	4.4
73	19601124	4.8
73	19601125	4.6
73	19601126	10.2
73	19601127	10.6
73	19601128	7.4
73	19601129	3.1
73	19601130	3.0
73	19601201	0.1
73	19601202	-1.0
73	19601203	1.5
73	19601204	9.2
73	19601205	7.8
73	19601206	5.0
73	19601207	3.1
73	19601208	3.6
73	19601209	4.2
73	19601210	1.4
73	19601211	1.0
73	19601212	-0.4
73	19601213	-1.5
73	19601214	-1.1
73	19601215	-1.3
73	19601216	-0.2
73	19601217	0.4
73	19601218	2.3
73	19601219	1.5
73	19601220	2.2
73	19601221	1.2
73	19601222	-0.1
73	19601223	-0.4
73	19601224	-3.4
73	19601225	-3.2
73	19601226	-4.8
73	19601227	-3.2
73	19601228	-2.6
73	19601229	-3.4
73	19601230	-6.8
73	19601231	-3.8
73	19610101	-1.3
73	19610102	-1.0
73	19610103	-1.6
73	19610104	-3.4
73	19610105	-0.3
73	19610106	-4.9
73	19610107	0.6
73	19610108	1.0
73	19610109	1.4
73	19610110	-0.1
73	19610111	-0.7
73	19610112	-2.7
73	19610113	-7.6
73	19610114	-6.2
73	19610115	-2.2
73	19610116	-3.4
73	19610117	-3.6
73	19610118	-8.9
73	19610119	-10.8
73	19610120	-9.2
73	19610121	-4.0
73	19610122	-2.8
73	19610123	-1.8
73	19610124	-1.6
73	19610125	-4.2
73	19610126	-6.4
73	19610127	-13.1
73	19610128	-12.2
73	19610129	-2.0
73	19610130	2.4
73	19610131	3.8
73	19610201	2.4
73	19610202	1.6
73	19610203	0.4
73	19610204	1.2
73	19610205	-0.6
73	19610206	-0.2
73	19610207	2.4
73	19610208	3.2
73	19610209	5.4
73	19610210	3.6
73	19610211	3.6
73	19610212	5.5
73	19610213	3.0
73	19610214	5.0
73	19610215	4.1
73	19610216	1.2
73	19610217	2.5
73	19610218	1.5
73	19610219	1.9
73	19610220	3.3
73	19610221	4.2
73	19610222	1.4
73	19610223	0.7
73	19610224	3.2
73	19610225	2.7
73	19610226	2.9
73	19610227	3.6
73	19610228	5.0
73	19610301	2.4
73	19610302	3.7
73	19610303	4.4
73	19610304	4.4
73	19610305	2.9
73	19610306	3.1
73	19610307	4.2
73	19610308	4.7
73	19610309	5.0
73	19610310	5.6
73	19610311	4.9
73	19610312	7.9
73	19610313	9.2
73	19610314	8.7
73	19610315	8.8
73	19610316	7.8
73	19610317	6.7
73	19610318	10.0
73	19610319	2.0
73	19610320	3.1
73	19610321	1.8
73	19610322	1.3
73	19610323	4.0
73	19610324	5.8
73	19610325	5.6
73	19610326	9.0
73	19610327	4.8
73	19610328	3.4
73	19610329	6.8
73	19610330	7.8
73	19610331	7.6
73	19610401	9.4
73	19610402	9.7
73	19610403	9.2
73	19610404	10.6
73	19610405	12.4
73	19610406	14.0
73	19610407	15.0
73	19610408	14.4
73	19610409	9.3
73	19610410	11.0
73	19610411	11.4
73	19610412	11.2
73	19610413	11.6
73	19610414	13.2
73	19610415	13.0
73	19610416	9.4
73	19610417	11.4
73	19610418	10.2
73	19610419	10.4
73	19610420	11.4
73	19610421	13.4
73	19610422	15.1
73	19610423	13.8
73	19610424	10.9
73	19610425	10.1
73	19610426	12.2
73	19610427	8.2
73	19610428	9.2
73	19610429	11.9
73	19610430	9.3
73	19610501	8.6
73	19610502	10.8
73	19610503	11.0
73	19610504	12.9
73	19610505	17.2
73	19610506	14.4
73	19610507	12.7
73	19610508	11.3
73	19610509	9.4
73	19610510	7.1
73	19610511	7.4
73	19610512	6.8
73	19610513	10.8
73	19610514	10.4
73	19610515	9.6
73	19610516	8.0
73	19610517	10.0
73	19610518	10.2
73	19610519	10.2
73	19610520	10.0
73	19610521	9.6
73	19610522	9.2
73	19610523	12.6
73	19610524	12.4
73	19610525	13.5
73	19610526	14.0
73	19610527	14.9
73	19610528	8.4
73	19610529	7.0
73	19610530	7.2
73	19610531	13.9
73	19610601	17.0
73	19610602	16.0
73	19610603	11.3
73	19610604	11.4
73	19610605	13.1
73	19610606	14.9
73	19610607	14.7
73	19610608	15.9
73	19610609	17.5
73	19610610	11.8
73	19610611	13.0
73	19610612	13.4
73	19610613	12.8
73	19610614	12.7
73	19610615	13.2
73	19610616	14.5
73	19610617	15.8
73	19610618	18.6
73	19610619	20.5
73	19610620	17.4
73	19610621	18.8
73	19610622	19.3
73	19610623	18.0
73	19610624	19.2
73	19610625	22.1
73	19610626	22.2
73	19610627	18.8
73	19610628	14.2
73	19610629	15.4
73	19610630	17.5
73	19610701	20.0
73	19610702	19.6
73	19610703	21.4
73	19610704	17.4
73	19610705	11.9
73	19610706	11.0
73	19610707	12.0
73	19610708	13.4
73	19610709	13.8
73	19610710	15.8
73	19610711	19.2
73	19610712	21.3
73	19610713	14.6
73	19610714	15.6
73	19610715	15.0
73	19610716	14.0
73	19610717	13.3
73	19610718	12.8
73	19610719	16.0
73	19610720	16.0
73	19610721	14.1
73	19610722	13.8
73	19610723	13.4
73	19610724	14.2
73	19610725	14.0
73	19610726	17.2
73	19610727	20.8
73	19610728	18.0
73	19610729	11.8
73	19610730	12.6
73	19610731	12.3
73	19610801	16.2
73	19610802	15.6
73	19610803	13.5
73	19610804	15.3
73	19610805	19.6
73	19610806	22.8
73	19610807	18.1
73	19610808	20.9
73	19610809	19.4
73	19610810	22.6
73	19610811	19.8
73	19610812	13.6
73	19610813	11.8
73	19610814	15.3
73	19610815	14.7
73	19610816	12.3
73	19610817	10.9
73	19610818	11.8
73	19610819	15.2
73	19610820	14.0
73	19610821	13.8
73	19610822	15.4
73	19610823	12.5
73	19610824	14.6
73	19610825	14.6
73	19610826	15.3
73	19610827	17.8
73	19610828	18.4
73	19610829	17.2
73	19610830	15.9
73	19610831	18.0
73	19610901	17.1
73	19610902	17.3
73	19610903	20.0
73	19610904	17.4
73	19610905	16.8
73	19610906	14.4
73	19610907	14.0
73	19610908	11.9
73	19610909	12.4
73	19610910	10.3
73	19610911	10.9
73	19610912	12.6
73	19610913	14.1
73	19610914	16.8
73	19610915	16.2
73	19610916	18.0
73	19610917	17.0
73	19610918	17.7
73	19610919	17.1
73	19610920	15.0
73	19610921	15.8
73	19610922	14.0
73	19610923	11.0
73	19610924	11.4
73	19610925	13.6
73	19610926	14.6
73	19610927	17.3
73	19610928	15.1
73	19610929	15.7
73	19610930	14.8
73	19611001	15.4
73	19611002	14.6
73	19611003	12.0
73	19611004	12.4
73	19611005	13.0
73	19611006	14.4
73	19611007	16.9
73	19611008	9.4
73	19611009	9.4
73	19611010	8.4
73	19611011	8.2
73	19611012	8.8
73	19611013	8.1
73	19611014	4.6
73	19611015	5.6
73	19611016	7.6
73	19611017	10.4
73	19611018	5.0
73	19611019	2.6
73	19611020	4.0
73	19611021	4.2
73	19611022	3.7
73	19611023	6.5
73	19611024	9.6
73	19611025	6.9
73	19611026	7.7
73	19611027	10.0
73	19611028	9.5
73	19611029	6.2
73	19611030	6.1
73	19611031	4.6
73	19611101	5.1
73	19611102	4.4
73	19611103	6.6
73	19611104	2.3
73	19611105	1.9
73	19611106	0.4
73	19611107	0.6
73	19611108	0.4
73	19611109	3.3
73	19611110	4.2
